obp_algorithm,prp_algorithm,ls_algorithm,time,capacity_device,num_orders,before_distance,after_distance
G03,SSHAPE,LS_2x2,21862876,75,60,5974,5650
G01,SSHAPE,LS_1x0,6887809,75,60,5754,5754
G01,SSHAPE,LS_1x1,1828648,75,60,5754,5620
G01,SSHAPE,LS_1x2,12835486,75,60,5754,5550
G01,SSHAPE,LS_2x2,15677555,75,60,5754,5522
G02,SSHAPE,LS_1x0,21063212,75,60,5876,5876
G02,SSHAPE,LS_1x1,3024962,75,60,5876,5800
G02,SSHAPE,LS_1x2,17037465,75,60,5876,5596
G02,SSHAPE,LS_2x2,22685532,75,60,5876,5718
G03,SSHAPE,LS_1x0,10458449,75,60,5722,5722
G03,SSHAPE,LS_1x1,5407961,75,60,5722,5704
G03,SSHAPE,LS_1x2,13297646,75,60,5722,5532
G03,SSHAPE,LS_2x2,21375276,75,60,5722,5394
G01,SSHAPE,LS_1x0,3805761,75,60,6184,6184
G01,SSHAPE,LS_1x1,2871337,75,60,6184,6104
G01,SSHAPE,LS_1x2,7919351,75,60,6184,6162
G01,SSHAPE,LS_2x2,9323757,75,60,6184,6052
G02,SSHAPE,LS_1x0,25802585,75,60,6906,6874
G02,SSHAPE,LS_1x1,4487525,75,60,6906,6656
G02,SSHAPE,LS_1x2,22725010,75,60,6906,6556
G02,SSHAPE,LS_2x2,38183702,75,60,6906,6560
G03,SSHAPE,LS_1x0,7399231,75,60,6432,6432
G03,SSHAPE,LS_1x1,6888490,75,60,6432,6432
G03,SSHAPE,LS_1x2,10780319,75,60,6432,6270
G03,SSHAPE,LS_2x2,17287092,75,60,6432,6086
G01,SSHAPE,LS_1x0,6274481,75,60,6246,6246
G01,SSHAPE,LS_1x1,2630076,75,60,6246,6246
G01,SSHAPE,LS_1x2,7269078,75,60,6246,6076
G01,SSHAPE,LS_2x2,14239158,75,60,6246,5882
G02,SSHAPE,LS_1x0,14341551,75,60,6586,6586
G02,SSHAPE,LS_1x1,3668093,75,60,6586,6482
G02,SSHAPE,LS_1x2,39707933,75,60,6586,6232
G02,SSHAPE,LS_2x2,31774941,75,60,6586,6072
G03,SSHAPE,LS_1x0,7589173,75,60,6140,6140
G03,SSHAPE,LS_1x1,5698175,75,60,6140,6078
G03,SSHAPE,LS_1x2,9870127,75,60,6140,5994
G03,SSHAPE,LS_2x2,17696944,75,60,6140,5886
G01,SSHAPE,LS_1x0,7301748,75,60,5804,5804
G01,SSHAPE,LS_1x1,2213079,75,60,5804,5722
G01,SSHAPE,LS_1x2,9200117,75,60,5804,5514
G01,SSHAPE,LS_2x2,13200295,75,60,5804,5630
G02,SSHAPE,LS_1x0,22661914,75,60,6256,6256
G02,SSHAPE,LS_1x1,3461737,75,60,6256,5986
G02,SSHAPE,LS_1x2,19807025,75,60,6256,5820
G02,SSHAPE,LS_2x2,23890821,75,60,6256,5806
G03,SSHAPE,LS_1x0,9865874,75,60,5542,5542
G03,SSHAPE,LS_1x1,6720171,75,60,5542,5416
G03,SSHAPE,LS_1x2,14907130,75,60,5542,5378
G03,SSHAPE,LS_2x2,20150248,75,60,5542,5386
G01,SSHAPE,LS_1x0,6946415,75,60,5696,5696
G01,SSHAPE,LS_1x1,2077844,75,60,5696,5696
G01,SSHAPE,LS_1x2,13355046,75,60,5696,5464
G01,SSHAPE,LS_2x2,19504021,75,60,5696,5550
G02,SSHAPE,LS_1x0,22293427,75,60,5986,5986
G02,SSHAPE,LS_1x1,3974657,75,60,5986,5986
G02,SSHAPE,LS_1x2,16931798,75,60,5986,5636
G02,SSHAPE,LS_2x2,19496687,75,60,5986,5714
G03,SSHAPE,LS_1x0,16222937,75,60,5566,5560
G03,SSHAPE,LS_1x1,5389350,75,60,5566,5500
G03,SSHAPE,LS_1x2,15633980,75,60,5566,5448
G03,SSHAPE,LS_2x2,25978580,75,60,5566,5302
G01,SSHAPE,LS_1x0,6722182,75,60,5160,5160
G01,SSHAPE,LS_1x1,2540068,75,60,5160,5088
G01,SSHAPE,LS_1x2,13635316,75,60,5160,5006
G01,SSHAPE,LS_2x2,10230190,75,60,5160,4968
G02,SSHAPE,LS_1x0,18712988,75,60,5424,5424
G02,SSHAPE,LS_1x1,3633871,75,60,5424,5386
G02,SSHAPE,LS_1x2,19374134,75,60,5424,5156
G02,SSHAPE,LS_2x2,15601708,75,60,5424,5154
G03,SSHAPE,LS_1x0,31789187,75,60,5050,5050
G03,SSHAPE,LS_1x1,5724775,75,60,5050,5050
G03,SSHAPE,LS_1x2,15885857,75,60,5050,4892
G03,SSHAPE,LS_2x2,16513745,75,60,5050,4948
G01,SSHAPE,LS_1x0,7384985,75,60,6092,6092
G01,SSHAPE,LS_1x1,2188429,75,60,6092,6092
G01,SSHAPE,LS_1x2,12559875,75,60,6092,5782
G01,SSHAPE,LS_2x2,18385222,75,60,6092,5980
G02,SSHAPE,LS_1x0,17270440,75,60,6516,6516
G02,SSHAPE,LS_1x1,3874620,75,60,6516,6326
G02,SSHAPE,LS_1x2,17040398,75,60,6516,6202
G02,SSHAPE,LS_2x2,16091098,75,60,6516,6230
G03,SSHAPE,LS_1x0,11243984,75,60,6208,6208
G03,SSHAPE,LS_1x1,6148599,75,60,6208,6172
G03,SSHAPE,LS_1x2,13984317,75,60,6208,5940
G03,SSHAPE,LS_2x2,21983424,75,60,6208,5712
G01,SSHAPE,LS_1x0,6921028,75,60,5488,5488
G01,SSHAPE,LS_1x1,2610777,75,60,5488,5488
G01,SSHAPE,LS_1x2,16643846,75,60,5488,5466
G01,SSHAPE,LS_2x2,11939183,75,60,5488,5458
G02,SSHAPE,LS_1x0,23341581,75,60,5838,5838
G02,SSHAPE,LS_1x1,2743749,75,60,5838,5838
G02,SSHAPE,LS_1x2,20346971,75,60,5838,5636
G02,SSHAPE,LS_2x2,20585926,75,60,5838,5596
G03,SSHAPE,LS_1x0,10458208,75,60,5242,5242
G03,SSHAPE,LS_1x1,5962699,75,60,5242,5242
G03,SSHAPE,LS_1x2,14082468,75,60,5242,5242
G03,SSHAPE,LS_2x2,20168755,75,60,5242,5242
G01,SSHAPE,LS_1x0,4837146,75,60,5624,5624
G01,SSHAPE,LS_1x1,2329024,75,60,5624,5624
G01,SSHAPE,LS_1x2,9028772,75,60,5624,5440
G01,SSHAPE,LS_2x2,8550329,75,60,5624,5448
G02,SSHAPE,LS_1x0,18167948,75,60,5922,5852
G02,SSHAPE,LS_1x1,3142377,75,60,5922,5912
G02,SSHAPE,LS_1x2,18622165,75,60,5922,5688
G02,SSHAPE,LS_2x2,24673104,75,60,5922,5766
G03,SSHAPE,LS_1x0,8001299,75,60,5586,5586
G03,SSHAPE,LS_1x1,6465112,75,60,5586,5520
G03,SSHAPE,LS_1x2,12366804,75,60,5586,5358
G03,SSHAPE,LS_2x2,18512388,75,60,5586,5300
G01,SSHAPE,LS_1x0,6908773,75,60,6080,6080
G01,SSHAPE,LS_1x1,23340586,75,60,6080,6080
G01,SSHAPE,LS_1x2,8860523,75,60,6080,5884
G01,SSHAPE,LS_2x2,16842643,75,60,6080,5756
G02,SSHAPE,LS_1x0,23195298,75,60,6344,6266
G02,SSHAPE,LS_1x1,4430379,75,60,6344,6320
G02,SSHAPE,LS_1x2,23391316,75,60,6344,6144
G02,SSHAPE,LS_2x2,25471027,75,60,6344,6098
G03,SSHAPE,LS_1x0,10766754,75,60,6010,6010
G03,SSHAPE,LS_1x1,6522205,75,60,6010,6010
G03,SSHAPE,LS_1x2,14610866,75,60,6010,5858
G03,SSHAPE,LS_2x2,23069977,75,60,6010,5792
G01,SSHAPE,LS_1x0,6577969,75,60,5328,5328
G01,SSHAPE,LS_1x1,3104514,75,60,5328,5328
G01,SSHAPE,LS_1x2,8323331,75,60,5328,5246
G01,SSHAPE,LS_2x2,6370278,75,60,5328,5178
G02,SSHAPE,LS_1x0,27772890,75,60,5752,5752
G02,SSHAPE,LS_1x1,3752376,75,60,5752,5728
G02,SSHAPE,LS_1x2,22366613,75,60,5752,5618
G02,SSHAPE,LS_2x2,23321590,75,60,5752,5544
G03,SSHAPE,LS_1x0,5536769,75,60,5156,5156
G03,SSHAPE,LS_1x1,5004032,75,60,5156,5156
G03,SSHAPE,LS_1x2,8276595,75,60,5156,5156
G03,SSHAPE,LS_2x2,10719951,75,60,5156,4942
G01,SSHAPE,LS_1x0,7278260,75,60,5654,5654
G01,SSHAPE,LS_1x1,2462988,75,60,5654,5654
G01,SSHAPE,LS_1x2,15939044,75,60,5654,5486
G01,SSHAPE,LS_2x2,17265455,75,60,5654,5438
G02,SSHAPE,LS_1x0,25175700,75,60,6016,5980
G02,SSHAPE,LS_1x1,3237149,75,60,6016,5966
G02,SSHAPE,LS_1x2,25347430,75,60,6016,5694
G02,SSHAPE,LS_2x2,24978841,75,60,6016,5656
G03,SSHAPE,LS_1x0,11889887,75,60,5548,5518
G03,SSHAPE,LS_1x1,6566443,75,60,5548,5484
G03,SSHAPE,LS_1x2,14960522,75,60,5548,5382
G03,SSHAPE,LS_2x2,23483804,75,60,5548,5352
G01,SSHAPE,LS_1x0,7235652,75,60,5970,5970
G01,SSHAPE,LS_1x1,2412892,75,60,5970,5928
G01,SSHAPE,LS_1x2,12986372,75,60,5970,5754
G01,SSHAPE,LS_2x2,40584448,75,60,5970,5712
G02,SSHAPE,LS_1x0,22069776,75,60,6440,6378
G02,SSHAPE,LS_1x1,3347744,75,60,6440,6296
G02,SSHAPE,LS_1x2,18853685,75,60,6440,6034
G02,SSHAPE,LS_2x2,32794817,75,60,6440,6188
G03,SSHAPE,LS_1x0,11625802,75,60,6046,6046
G03,SSHAPE,LS_1x1,6606582,75,60,6046,6046
G03,SSHAPE,LS_1x2,15291854,75,60,6046,5930
G03,SSHAPE,LS_2x2,26086371,75,60,6046,5664
G01,SSHAPE,LS_1x0,6664150,75,60,5320,5320
G01,SSHAPE,LS_1x1,2393607,75,60,5320,5242
G01,SSHAPE,LS_1x2,13129194,75,60,5320,5128
G01,SSHAPE,LS_2x2,19150785,75,60,5320,4994
G02,SSHAPE,LS_1x0,21670615,75,60,5530,5530
G02,SSHAPE,LS_1x1,2894072,75,60,5530,5400
G02,SSHAPE,LS_1x2,17738100,75,60,5530,5240
G02,SSHAPE,LS_2x2,16266646,75,60,5530,5378
G03,SSHAPE,LS_1x0,9834419,75,60,5222,5222
G03,SSHAPE,LS_1x1,5199058,75,60,5222,5178
G03,SSHAPE,LS_1x2,12798657,75,60,5222,5154
G03,SSHAPE,LS_2x2,22340094,75,60,5222,5008
G01,SSHAPE,LS_1x0,2444067,75,60,4636,4636
G01,SSHAPE,LS_1x1,2069009,75,60,4636,4636
G01,SSHAPE,LS_1x2,7219886,75,60,4636,4520
G01,SSHAPE,LS_2x2,4911774,75,60,4636,4578
G02,SSHAPE,LS_1x0,23490559,75,60,5064,5064
G02,SSHAPE,LS_1x1,2865365,75,60,5064,4946
G02,SSHAPE,LS_1x2,22007493,75,60,5064,4902
G02,SSHAPE,LS_2x2,17323287,75,60,5064,4866
G03,SSHAPE,LS_1x0,5383882,75,60,4712,4712
G03,SSHAPE,LS_1x1,4706537,75,60,4712,4712
G03,SSHAPE,LS_1x2,10424653,75,60,4712,4456
G03,SSHAPE,LS_2x2,12501110,75,60,4712,4654
G01,SSHAPE,LS_1x0,2352254,75,60,5592,5592
G01,SSHAPE,LS_1x1,2019283,75,60,5592,5592
G01,SSHAPE,LS_1x2,6825756,75,60,5592,5566
G01,SSHAPE,LS_2x2,6901257,75,60,5592,5592
G02,SSHAPE,LS_1x0,15727446,75,60,6072,6072
G02,SSHAPE,LS_1x1,2659042,75,60,6072,6046
G02,SSHAPE,LS_1x2,19417376,75,60,6072,5830
G02,SSHAPE,LS_2x2,22505523,75,60,6072,5814
G03,SSHAPE,LS_1x0,11046100,75,60,5944,5944
G03,SSHAPE,LS_1x1,6355035,75,60,5944,5944
G03,SSHAPE,LS_1x2,38537258,75,60,5944,5892
G03,SSHAPE,LS_2x2,15008208,75,60,5944,5596
G01,SSHAPE,LS_1x0,6702837,75,60,5800,5800
G01,SSHAPE,LS_1x1,2083453,75,60,5800,5800
G01,SSHAPE,LS_1x2,8575083,75,60,5800,5712
G01,SSHAPE,LS_2x2,6617991,75,60,5800,5552
G02,SSHAPE,LS_1x0,27161346,75,60,6556,6390
G02,SSHAPE,LS_1x1,4608463,75,60,6556,6398
G02,SSHAPE,LS_1x2,22761212,75,60,6556,5958
G02,SSHAPE,LS_2x2,32810087,75,60,6556,5962
G03,SSHAPE,LS_1x0,10787582,75,60,5838,5838
G03,SSHAPE,LS_1x1,5822190,75,60,5838,5838
G03,SSHAPE,LS_1x2,17717612,75,60,5838,5746
G03,SSHAPE,LS_2x2,12829790,75,60,5838,5692
G01,SSHAPE,LS_1x0,3787543,75,60,5190,5190
G01,SSHAPE,LS_1x1,2713621,75,60,5190,5162
G01,SSHAPE,LS_1x2,8699285,75,60,5190,4992
G01,SSHAPE,LS_2x2,7375027,75,60,5190,5024
G02,SSHAPE,LS_1x0,19995753,75,60,5504,5488
G02,SSHAPE,LS_1x1,3630748,75,60,5504,5504
G02,SSHAPE,LS_1x2,16975743,75,60,5504,5172
G02,SSHAPE,LS_2x2,20666723,75,60,5504,5258
G03,SSHAPE,LS_1x0,6568608,75,60,5168,5168
G03,SSHAPE,LS_1x1,6470662,75,60,5168,5168
G03,SSHAPE,LS_1x2,11974968,75,60,5168,5116
G03,SSHAPE,LS_2x2,12176134,75,60,5168,5014
G01,SSHAPE,LS_1x0,7438042,75,60,6098,6098
G01,SSHAPE,LS_1x1,1899984,75,60,6098,6098
G01,SSHAPE,LS_1x2,9419352,75,60,6098,6026
G01,SSHAPE,LS_2x2,15141349,75,60,6098,5974
G02,SSHAPE,LS_1x0,21134175,75,60,6718,6718
G02,SSHAPE,LS_1x1,2932064,75,60,6718,6686
G02,SSHAPE,LS_1x2,24632750,75,60,6718,6188
G02,SSHAPE,LS_2x2,27639638,75,60,6718,6204
G03,SSHAPE,LS_1x0,15933336,75,60,6266,6188
G03,SSHAPE,LS_1x1,6270618,75,60,6266,6138
G03,SSHAPE,LS_1x2,16490839,75,60,6266,6088
G03,SSHAPE,LS_2x2,24529092,75,60,6266,5802
G01,SSHAPE,LS_1x0,6629894,75,60,5500,5500
G01,SSHAPE,LS_1x1,22735829,75,60,5500,5500
G01,SSHAPE,LS_1x2,10077692,75,60,5500,5432
G01,SSHAPE,LS_2x2,12760245,75,60,5500,5460
G02,SSHAPE,LS_1x0,22983266,75,60,5848,5848
G02,SSHAPE,LS_1x1,3484184,75,60,5848,5848
G02,SSHAPE,LS_1x2,19119421,75,60,5848,5612
G02,SSHAPE,LS_2x2,23807667,75,60,5848,5636
G03,SSHAPE,LS_1x0,10510381,75,60,5426,5426
G03,SSHAPE,LS_1x1,6501108,75,60,5426,5426
G03,SSHAPE,LS_1x2,17712867,75,60,5426,5324
G03,SSHAPE,LS_2x2,21857183,75,60,5426,5242
G01,SSHAPE,LS_1x0,7220861,75,60,5366,5366
G01,SSHAPE,LS_1x1,2543530,75,60,5366,5344
G01,SSHAPE,LS_1x2,12756015,75,60,5366,5348
G01,SSHAPE,LS_2x2,14632066,75,60,5366,5108
G02,SSHAPE,LS_1x0,22810735,75,60,5824,5824
G02,SSHAPE,LS_1x1,3718214,75,60,5824,5694
G02,SSHAPE,LS_1x2,24152110,75,60,5824,5608
G02,SSHAPE,LS_2x2,26868966,75,60,5824,5558
G03,SSHAPE,LS_1x0,10876130,75,60,5418,5418
G03,SSHAPE,LS_1x1,6054129,75,60,5418,5418
G03,SSHAPE,LS_1x2,14042802,75,60,5418,5312
G03,SSHAPE,LS_2x2,27157373,75,60,5418,5192
G01,SSHAPE,LS_1x0,4066762,75,60,5672,5672
G01,SSHAPE,LS_1x1,1826720,75,60,5672,5556
G01,SSHAPE,LS_1x2,8868365,75,60,5672,5392
G01,SSHAPE,LS_2x2,7550637,75,60,5672,5386
G02,SSHAPE,LS_1x0,18704816,75,60,5906,5906
G02,SSHAPE,LS_1x1,3140469,75,60,5906,5906
G02,SSHAPE,LS_1x2,16003342,75,60,5906,5748
G02,SSHAPE,LS_2x2,20618954,75,60,5906,5678
G03,SSHAPE,LS_1x0,7271746,75,60,5542,5542
G03,SSHAPE,LS_1x1,6053100,75,60,5542,5464
G03,SSHAPE,LS_1x2,11561676,75,60,5542,5468
G03,SSHAPE,LS_2x2,15497592,75,60,5542,5324
G01,SSHAPE,LS_1x0,8065655,75,60,5942,5896
G01,SSHAPE,LS_1x1,2189387,75,60,5942,5870
G01,SSHAPE,LS_1x2,9740160,75,60,5942,5822
G01,SSHAPE,LS_2x2,23014507,75,60,5942,5722
G02,SSHAPE,LS_1x0,38547701,75,60,6192,6116
G02,SSHAPE,LS_1x1,3146173,75,60,6192,6068
G02,SSHAPE,LS_1x2,19243817,75,60,6192,5870
G02,SSHAPE,LS_2x2,34475369,75,60,6192,5948
G03,SSHAPE,LS_1x0,11625027,75,60,5740,5740
G03,SSHAPE,LS_1x1,6662257,75,60,5740,5706
G03,SSHAPE,LS_1x2,13600114,75,60,5740,5668
G03,SSHAPE,LS_2x2,24970603,75,60,5740,5498
G01,SSHAPE,LS_1x0,7708789,75,60,6364,6364
G01,SSHAPE,LS_1x1,2481085,75,60,6364,6306
G01,SSHAPE,LS_1x2,11946815,75,60,6364,6092
G01,SSHAPE,LS_2x2,17776473,75,60,6364,6122
G02,SSHAPE,LS_1x0,21588254,75,60,6718,6718
G02,SSHAPE,LS_1x1,3345158,75,60,6718,6718
G02,SSHAPE,LS_1x2,19164277,75,60,6718,6376
G02,SSHAPE,LS_2x2,26016788,75,60,6718,6396
G03,SSHAPE,LS_1x0,11491613,75,60,6388,6388
G03,SSHAPE,LS_1x1,6332310,75,60,6388,6296
G03,SSHAPE,LS_1x2,13581472,75,60,6388,6134
G03,SSHAPE,LS_2x2,27565778,75,60,6388,5918
G01,SSHAPE,LS_1x0,7353277,75,60,5766,5766
G01,SSHAPE,LS_1x1,2078770,75,60,5766,5766
G01,SSHAPE,LS_1x2,10046693,75,60,5766,5766
G01,SSHAPE,LS_2x2,17702569,75,60,5766,5726
G02,SSHAPE,LS_1x0,17307442,75,60,6268,6268
G02,SSHAPE,LS_1x1,2752694,75,60,6268,5986
G02,SSHAPE,LS_1x2,19120819,75,60,6268,6036
G02,SSHAPE,LS_2x2,21601194,75,60,6268,5980
G03,SSHAPE,LS_1x0,11184381,75,60,5846,5846
G03,SSHAPE,LS_1x1,6505279,75,60,5846,5846
G03,SSHAPE,LS_1x2,10505291,75,60,5846,5754
G03,SSHAPE,LS_2x2,24387172,75,60,5846,5648
G01,SSHAPE,LS_1x0,2511925,75,60,5594,5594
G01,SSHAPE,LS_1x1,2271133,75,60,5594,5594
G01,SSHAPE,LS_1x2,6849911,75,60,5594,5586
G01,SSHAPE,LS_2x2,6901635,75,60,5594,5594
G02,SSHAPE,LS_1x0,13708118,75,60,6046,6046
G02,SSHAPE,LS_1x1,3920194,75,60,6046,5980
G02,SSHAPE,LS_1x2,17973079,75,60,6046,5816
G02,SSHAPE,LS_2x2,44006166,75,60,6046,5714
G03,SSHAPE,LS_1x0,5997781,75,60,5688,5688
G03,SSHAPE,LS_1x1,5921698,75,60,5688,5688
G03,SSHAPE,LS_1x2,9315067,75,60,5688,5606
G03,SSHAPE,LS_2x2,13575160,75,60,5688,5556
G01,SSHAPE,LS_1x0,4441424,75,60,5710,5710
G01,SSHAPE,LS_1x1,2523875,75,60,5710,5710
G01,SSHAPE,LS_1x2,8586479,75,60,5710,5568
G01,SSHAPE,LS_2x2,11762544,75,60,5710,5450
G02,SSHAPE,LS_1x0,16767910,75,60,5954,5954
G02,SSHAPE,LS_1x1,2837684,75,60,5954,5908
G02,SSHAPE,LS_1x2,15247711,75,60,5954,5796
G02,SSHAPE,LS_2x2,24163700,75,60,5954,5828
G03,SSHAPE,LS_1x0,8580900,75,60,5568,5568
G03,SSHAPE,LS_1x1,5714115,75,60,5568,5568
G03,SSHAPE,LS_1x2,10624545,75,60,5568,5486
G03,SSHAPE,LS_2x2,16661859,75,60,5568,5452
G01,SSHAPE,LS_1x0,10765292,75,60,5706,5694
G01,SSHAPE,LS_1x1,2789883,75,60,5706,5680
G01,SSHAPE,LS_1x2,10765037,75,60,5706,5598
G01,SSHAPE,LS_2x2,14445442,75,60,5706,5442
G02,SSHAPE,LS_1x0,18996996,75,60,6040,6040
G02,SSHAPE,LS_1x1,3325181,75,60,6040,5956
G02,SSHAPE,LS_1x2,19439963,75,60,6040,5732
G02,SSHAPE,LS_2x2,18237151,75,60,6040,5688
G03,SSHAPE,LS_1x0,10685483,75,60,5700,5700
G03,SSHAPE,LS_1x1,6959342,75,60,5700,5700
G03,SSHAPE,LS_1x2,16774397,75,60,5700,5500
G03,SSHAPE,LS_2x2,23039217,75,60,5700,5366
G01,SSHAPE,LS_1x0,6854863,75,60,5388,5388
G01,SSHAPE,LS_1x1,1861879,75,60,5388,5340
G01,SSHAPE,LS_1x2,8768460,75,60,5388,5188
G01,SSHAPE,LS_2x2,14073144,75,60,5388,5088
G02,SSHAPE,LS_1x0,25326975,75,60,5682,5606
G02,SSHAPE,LS_1x1,4536068,75,60,5682,5580
G02,SSHAPE,LS_1x2,26064756,75,60,5682,5284
G02,SSHAPE,LS_2x2,27150636,75,60,5682,5250
G03,SSHAPE,LS_1x0,10494215,75,60,5186,5186
G03,SSHAPE,LS_1x1,6596350,75,60,5186,5186
G03,SSHAPE,LS_1x2,18258944,75,60,5186,5018
G03,SSHAPE,LS_2x2,44403838,75,60,5186,4968
G01,SSHAPE,LS_1x0,10438126,30,70,15714,15598
G01,SSHAPE,LS_1x1,2037877,30,70,15714,15714
G01,SSHAPE,LS_1x2,52473415,30,70,15714,15714
G01,SSHAPE,LS_2x2,82788225,30,70,15714,15714
G02,SSHAPE,LS_1x0,33227308,30,70,17976,17570
G02,SSHAPE,LS_1x1,4685101,30,70,17976,17928
G02,SSHAPE,LS_1x2,50783348,30,70,17976,17788
G02,SSHAPE,LS_2x2,14700189,30,70,17976,17920
G03,SSHAPE,LS_1x0,14718445,30,70,15564,15524
G03,SSHAPE,LS_1x1,5189876,30,70,15564,15564
G03,SSHAPE,LS_1x2,70768933,30,70,15564,15564
G03,SSHAPE,LS_2x2,97887250,30,70,15564,15564
G01,SSHAPE,LS_1x0,7213017,30,70,13438,13438
G01,SSHAPE,LS_1x1,1809542,30,70,13438,13438
G01,SSHAPE,LS_1x2,22394258,30,70,13438,13438
G01,SSHAPE,LS_2x2,140801653,30,70,13438,13438
G02,SSHAPE,LS_1x0,44373404,30,70,16398,15818
G02,SSHAPE,LS_1x1,4633535,30,70,16398,16254
G02,SSHAPE,LS_1x2,62493283,30,70,16398,15678
G02,SSHAPE,LS_2x2,16302068,30,70,16398,16034
G03,SSHAPE,LS_1x0,15921683,30,70,13914,13586
G03,SSHAPE,LS_1x1,4630617,30,70,13914,13914
G03,SSHAPE,LS_1x2,49337254,30,70,13914,13690
G03,SSHAPE,LS_2x2,60875908,30,70,13914,13914
G01,SSHAPE,LS_1x0,5334087,30,70,13028,13028
G01,SSHAPE,LS_1x1,1908622,30,70,13028,12984
G01,SSHAPE,LS_1x2,5870972,30,70,13028,13028
G01,SSHAPE,LS_2x2,164282691,30,70,13028,13028
G02,SSHAPE,LS_1x0,67192093,30,70,15600,15548
G02,SSHAPE,LS_1x1,4421302,30,70,15600,15556
G02,SSHAPE,LS_1x2,45230784,30,70,15600,15102
G02,SSHAPE,LS_2x2,12492929,30,70,15600,15380
G03,SSHAPE,LS_1x0,16462792,30,70,13666,13636
G03,SSHAPE,LS_1x1,5014631,30,70,13666,13666
G03,SSHAPE,LS_1x2,33069699,30,70,13666,13514
G03,SSHAPE,LS_2x2,64946497,30,70,13666,13612
G01,SSHAPE,LS_1x0,19533884,30,70,13722,13722
G01,SSHAPE,LS_1x1,1829972,30,70,13722,13680
G01,SSHAPE,LS_1x2,36422694,30,70,13722,13702
G01,SSHAPE,LS_2x2,119589737,30,70,13722,13722
G02,SSHAPE,LS_1x0,59529335,30,70,16498,16498
G02,SSHAPE,LS_1x1,4651072,30,70,16498,16452
G02,SSHAPE,LS_1x2,38469983,30,70,16498,16146
G02,SSHAPE,LS_2x2,5599240,30,70,16498,16434
G03,SSHAPE,LS_1x0,23199266,30,70,14378,14366
G03,SSHAPE,LS_1x1,4353418,30,70,14378,14336
G03,SSHAPE,LS_1x2,43625665,30,70,14378,14184
G03,SSHAPE,LS_2x2,60120260,30,70,14378,14378
G01,SSHAPE,LS_1x0,11737508,30,70,13980,13980
G01,SSHAPE,LS_1x1,2130504,30,70,13980,13980
G01,SSHAPE,LS_1x2,26897792,30,70,13980,13980
G01,SSHAPE,LS_2x2,139252898,30,70,13980,13980
G02,SSHAPE,LS_1x0,47719756,30,70,16622,16350
G02,SSHAPE,LS_1x1,3198170,30,70,16622,16540
G02,SSHAPE,LS_1x2,43194896,30,70,16622,16468
G02,SSHAPE,LS_2x2,9634462,30,70,16622,16582
G03,SSHAPE,LS_1x0,27544236,30,70,14806,14806
G03,SSHAPE,LS_1x1,5401073,30,70,14806,14762
G03,SSHAPE,LS_1x2,47780481,30,70,14806,14784
G03,SSHAPE,LS_2x2,62155034,30,70,14806,14776
G01,SSHAPE,LS_1x0,12869906,30,70,13756,13756
G01,SSHAPE,LS_1x1,1594462,30,70,13756,13756
G01,SSHAPE,LS_1x2,32691253,30,70,13756,13756
G01,SSHAPE,LS_2x2,113216646,30,70,13756,13756
G02,SSHAPE,LS_1x0,45547643,30,70,16204,15666
G02,SSHAPE,LS_1x1,4238409,30,70,16204,16204
G02,SSHAPE,LS_1x2,46095532,30,70,16204,15774
G02,SSHAPE,LS_2x2,6892748,30,70,16204,16062
G03,SSHAPE,LS_1x0,14797973,30,70,13838,13708
G03,SSHAPE,LS_1x1,4824348,30,70,13838,13786
G03,SSHAPE,LS_1x2,38225623,30,70,13838,13740
G03,SSHAPE,LS_2x2,106785536,30,70,13838,13838
G01,SSHAPE,LS_1x0,3251560,30,70,12568,12568
G01,SSHAPE,LS_1x1,2244025,30,70,12568,12568
G01,SSHAPE,LS_1x2,5564667,30,70,12568,12398
G01,SSHAPE,LS_2x2,145534946,30,70,12568,12568
G02,SSHAPE,LS_1x0,46844662,30,70,15318,15000
G02,SSHAPE,LS_1x1,4111524,30,70,15318,15184
G02,SSHAPE,LS_1x2,46462305,30,70,15318,14844
G02,SSHAPE,LS_2x2,14130197,30,70,15318,15174
G03,SSHAPE,LS_1x0,17953874,30,70,13296,13208
G03,SSHAPE,LS_1x1,4612310,30,70,13296,13296
G03,SSHAPE,LS_1x2,30296775,30,70,13296,13040
G03,SSHAPE,LS_2x2,106757203,30,70,13296,13296
G01,SSHAPE,LS_1x0,6727399,30,70,12640,12640
G01,SSHAPE,LS_1x1,1943328,30,70,12640,12640
G01,SSHAPE,LS_1x2,11277296,30,70,12640,12474
G01,SSHAPE,LS_2x2,150621528,30,70,12640,12640
G02,SSHAPE,LS_1x0,50873121,30,70,14940,14714
G02,SSHAPE,LS_1x1,2199680,30,70,14940,14888
G02,SSHAPE,LS_1x2,41625517,30,70,14940,14512
G02,SSHAPE,LS_2x2,10564581,30,70,14940,14768
G03,SSHAPE,LS_1x0,25081066,30,70,12622,12622
G03,SSHAPE,LS_1x1,4769050,30,70,12622,12452
G03,SSHAPE,LS_1x2,18825381,30,70,12622,12384
G03,SSHAPE,LS_2x2,110584477,30,70,12622,12622
G01,SSHAPE,LS_1x0,10058381,30,70,14490,14490
G01,SSHAPE,LS_1x1,2554553,30,70,14490,14400
G01,SSHAPE,LS_1x2,40922829,30,70,14490,14490
G01,SSHAPE,LS_2x2,112947255,30,70,14490,14490
G02,SSHAPE,LS_1x0,33984427,30,70,16650,16362
